LEMMA,POS
télésnobé,ADJ
télésurveillé,ADJ
télétransmis,ADJ
télétravaillé,ADJ
téléuniversité,NOUN
téléversé,ADJ
télévisé,ADJ
télexé,ADJ
témoigné,ADJ
tempéra,ADJ
tempéra,ADV
tempéré,ADJ
temporalisé,ADJ
temporisé,ADJ
tenaillé,ADJ
tendu,ADJ
tenonné,ADJ
tenté,ADJ
ténuto,ADV
téocali,NOUN
téorbe,NOUN
tépidarium,NOUN
téquila,NOUN
tercé,ADJ
térébellum,NOUN
terminé,ADJ
terni,ADJ
terraformé,ADJ
terrassé,ADJ
terré,ADJ
terreauté,ADJ
terreplein,NOUN
terrifié,ADJ
territorialisé,ADJ
terrorisé,ADJ
tersé,ADJ
tertiarisé,ADJ
teseté,ADJ
testé,ADJ
tétanisé,ADJ
tété,ADJ
têtebêche,ADV
tèterelle,NOUN
têtué,ADJ
teufteuf,NOUN
textualisé,ADJ
texturé,ADJ
texturisé,ADJ
théâtralisé,ADJ
thématisé,ADJ
théorisé,ADJ
thermalisé,ADJ
thermoformé,ADJ
thermolaqué,ADJ
thésaurisé,ADJ
thoracoabdominal,ADJ
thromboembolique,ADJ
tictac,NOUN
tiédi,ADJ
tigré,ADJ
tillé,ADJ
tilté,ADJ
tinté,ADJ
tiraillé,ADJ
tiré,ADJ
tire-bouchonné,ADJ
tire-crin,NOUN
tire-d’aile,ADV
tire-fesse,NOUN
tire-l’œil,NOUN
tirebouchon,NOUN
tirebouchonné,ADJ
tirebouchonner,VERB
tirefond,NOUN
tirelarigot,ADV
tisané,ADJ
tisé,ADJ
tisonné,ADJ
tissé,ADJ
titillé,ADJ
titré,ADJ
titres-restaurants,NOUN
titrisé,ADJ
toasté,ADJ
tocade,NOUN
togolisé,ADJ
tohubohu,NOUN
toilé,ADJ
toiletté,ADJ
toisé,ADJ
tokenisé,ADJ
toléré,ADJ
tomé,ADJ
tonifié,ADJ
tontiné,ADJ
topicalisé,ADJ
toqué,ADJ
torché,ADJ
torchonné,ADJ
tord-boyau,NOUN
toréro,NOUN
toronné,ADJ
torpillé,ADJ
torréfié,ADJ
torsadé,ADJ
tortillé,ADJ
tortoré,ADJ
totalisé,ADJ
toubabisé,ADJ
touché,ADJ
toué,ADJ
touillé,ADJ
toupillé,ADJ
tourmenté,ADJ
tournassé,ADJ
tourné,ADJ
tourneboulé,ADJ
tout-à-l’égout,NOUN
toutes-boites,NOUN
toutime,NOUN
toxiinfectieux,ADJ
toxiinfection,NOUN
tracané,ADJ
tracassé,ADJ
trachéobronchite,NOUN
tracté,ADJ
tradeur,NOUN
traduit,ADJ
trafiqué,ADJ
tragicomédie,NOUN
tragicomique,ADJ
trahi,ADJ
trainage,NOUN
trainailler,VERB
trainant,ADJ
trainard,NOUN
trainassé,ADJ
traînassé,ADJ
trainasser,VERB
traine,NOUN
trainé,ADJ
traîné,ADJ
traine-buche,NOUN
traine-buisson,NOUN
traine-malheur,NOUN
traine-misère,NOUN
traine-savate,NOUN
traine-semelle,NOUN
traineau,NOUN
trainée,NOUN
trainement,NOUN
trainer,VERB
trainerie,NOUN
traineur,NOUN
traintrain,NOUN
traitre,ADJ
traitre,NOUN
traitresse,ADJ
traitresse,NOUN
traitreusement,ADV
traitreux,ADJ
traitrise,NOUN
tramé,ADJ
tranché,ADJ
tranchefilé,ADJ
tranquillisé,ADJ
transbahuté,ADJ
transbordé,ADJ
transcendé,ADJ
transcodé,ADJ
transcrit,ADJ
transféré,ADJ
transfiguré,ADJ
transfilé,ADJ
transformé,ADJ
transfusé,ADJ
transgressé,ADJ
transhumé,ADJ
transi,ADJ
transistorisé,ADJ
transité,ADJ
transitionné,ADJ
translaté,ADJ
translittéré,ADJ
transmis,ADJ
transmué,ADJ
transmuté,ADJ
transparaitre,VERB
transpercé,ADJ
transpiré,ADJ
transplanté,ADJ
transporté,ADJ
transposé,ADJ
transsubstantié,ADJ
transsudé,ADJ
transvasé,ADJ
transverbéré,ADJ
transvidé,ADJ
trappé,ADJ
travaillé,ADJ
traveler’s,ADJ
traveling,NOUN
traveller’s,ADJ
traversé,ADJ
trébuché,ADJ
tréfilé,ADJ
treillagé,ADJ
treillissé,ADJ
trématé,ADJ
trémens,NOUN
trémoussé,ADJ
trempé,ADJ
trémulé,ADJ
trenchcoat,NOUN
trente-et-unième,ADJ
trente-et-unième,NOUN
trépané,ADJ
trépigné,ADJ
tressé,ADJ
treuillé,ADJ
tréviré,ADJ
triangulé,ADJ
triballé,ADJ
tricoté,ADJ
trié,ADJ
trifouillé,ADJ
trillé,ADJ
trimardé,ADJ
trimbalé,ADJ
trimballé,ADJ
trimmeur,NOUN
tringlé,ADJ
trinqueballé,ADJ
tripatouillé,ADJ
tripoté,ADJ
tripous,NOUN
triqué,ADJ
triséqué,ADJ
trissé,ADJ
trituré,ADJ
trole,NOUN
trompé,ADJ
trompe-l’œil,NOUN
trompeté,ADJ
trompété,ADJ
trompéter,VERB
tronché,ADJ
tronçonné,ADJ
tronqué,ADJ
tropicalisé,ADJ
troqué,ADJ
trotté,ADJ
troublé,ADJ
troué,ADJ
troussé,ADJ
troussequiné,ADJ
troutrou,NOUN
trouvé,ADJ
truandé,ADJ
trucidé,ADJ
truffé,ADJ
truqué,ADJ
trusquiné,ADJ
trusté,ADJ
tsétsé,NOUN
tsigane,ADJ
tsigane,NOUN
tsointsoin,ADJ
tsointsoin,INTJ
tubé,ADJ
tuberculiné,ADJ
tuberculinisé,ADJ
tuberculisé,ADJ
tué,ADJ
tue-l’amour,NOUN
tufeau,NOUN
tuilé,ADJ
tuméfié,ADJ
turbiné,ADJ
turlupiné,ADJ
turluté,ADJ
tûté,ADJ
tûtelé,ADJ
tuteuré,ADJ
tutie,NOUN
tutoré,ADJ
tutoyé,ADJ
tuyauté,ADJ
tweeté,ADJ
twinset,NOUN
tympanisé,ADJ
typé,ADJ
typisé,ADJ
typographié,ADJ
tyrannisé,ADJ
ulcéré,ADJ
ultrafiltré,ADJ
ultrapétita,ADV
ultrapétita,NOUN
ululement,NOUN
ululer,VERB
uni,ADJ
unifié,ADJ
uniformisé,ADJ
universalisé,ADJ
upérisé,ADJ
upgradé,ADJ
urbanisé,ADJ
uriné,ADJ
usé,ADJ
usiné,ADJ
usurpé,ADJ
utéro,ADV
utilisé,ADJ
vacuolisé,ADJ
vadémécum,NOUN
vagué,ADJ
validé,ADJ
valisé,ADJ
vallonné,ADJ
valorisé,ADJ
valousé,ADJ
valsé,ADJ
vampé,ADJ
vampirisé,ADJ
vandalisé,ADJ
vanné,ADJ
vanté,ADJ
vanupied,NOUN
vaporisé,ADJ
vapoté,ADJ
varié,ADJ
varlopé,ADJ
vaseliné,ADJ
vassalisé,ADJ
vatout,NOUN
vau-l’eau,ADV
vautré,ADJ
vectorisé,ADJ
védika,NOUN
végétalisé,ADJ
véhiculé,ADJ
veillé,ADJ
veiné,ADJ
vélarisé,ADJ
velche,ADJ
velche,NOUN
vêlé,ADJ
vélopousse,NOUN
vélotaxi,NOUN
vendangé,ADJ
vénéré,ADJ
vènerie,NOUN
vengé,ADJ
venu,ADJ
ventilé,ADJ
ventousé,ADJ
verbalisé,ADJ
verdi,ADJ
verdunisé,ADJ
vergeüre,NOUN
vérifié,ADJ
verjuté,ADJ
vermifugé,ADJ
vermillonné,ADJ
vermoulé,ADJ
vermout,NOUN
vernalisé,ADJ
verni,ADJ
vernissé,ADJ
verrouillé,ADJ
versé,ADJ
versifié,ADJ
versionné,ADJ
verticalisé,ADJ
vêtu,ADJ
véto,NOUN
vexé,ADJ
viabilisé,ADJ
viandé,ADJ
vibré,ADJ
vicié,ADJ
victimisé,ADJ
vidangé,ADJ
vidé,ADJ
vide-ordure,NOUN
vidéosurveillé,ADJ
vidimé,ADJ
vieilli,ADJ
vigilé,ADJ
vilénie,NOUN
vilipendé,ADJ
vinaigré,ADJ
viné,ADJ
vingt-et-unième,ADJ
vingt-et-unième,NOUN
vinifié,ADJ
violacé,ADJ
violé,ADJ
violenté,ADJ
violoné,ADJ
viré,ADJ
virgulé,ADJ
virilisé,ADJ
virolé,ADJ
virtualisé,ADJ
visé,ADJ
visibilisé,ADJ
visigoth,ADJ
visigoth,NOUN
visigothique,ADJ
visionné,ADJ
visité,ADJ
vissé,ADJ
visualisé,ADJ
vitalisé,ADJ
vitaminé,ADJ
vitré,ADJ
vitrifié,ADJ
vitriolé,ADJ
vitupéré,ADJ
vivifié,ADJ
vocalisé,ADJ
vocératrice,NOUN
vocéro,NOUN
vociféré,ADJ
voilé,ADJ
volapuk,NOUN
volatilisé,ADJ
volcanisé,ADJ
volé,ADJ
volètement,NOUN
voligé,ADJ
volteface,NOUN
vomi,ADJ
vomito-négro,NOUN
voté,ADJ
voué,ADJ
voulu,ADJ
vousoiement,NOUN
vousoyé,ADJ
vousoyer,VERB
voussoyé,ADJ
voutain,NOUN
voute,NOUN
vouté,ADJ
voûté,ADJ
vouter,VERB
vouvouzéla,NOUN
vouvoyé,ADJ
vrillé,ADJ
vulcanisé,ADJ
vulganisé,ADJ
vulgarisé,ADJ
vulnérabilisé,ADJ
vx,ADV
walkietalkie,NOUN
walkover,NOUN
warranté,ADJ
water,NOUN
waterballast,NOUN
watercloset,NOUN
waterpolo,NOUN
wéber,NOUN
weekend,NOUN
wolophisé,ADJ
ximénia,NOUN
yéyé,ADJ
yéyé,NOUN
yidiche,ADJ
yidiche,NOUN
yodisé,ADJ
yoyo,NOUN
yponomeute,NOUN
zapatéado,NOUN
zappé,ADJ
zarzuéla,NOUN
zébré,ADJ
zervé,ADJ
zesté,ADJ
zibé,ADJ
zieuté,ADJ
zigouillé,ADJ
zigué,ADJ
zingué,ADJ
zippé,ADJ
zombifié,ADJ
zoné,ADJ
zoomé,ADJ
zouavé,ADJ
zyeuté,ADJ
zygopétalum,NOUN
