LEMMA,POS
sérigraphié,ADJ
seriné,ADJ
seringué,ADJ
sermonné,ADJ
serpillère,NOUN
serré,ADJ
serre-fil,NOUN
serre-livre,NOUN
serre-papier,NOUN
serti,ADJ
servi,ADJ
sevré,ADJ
sextette,NOUN
sextuplé,ADJ
sexualisé,ADJ
shakeur,NOUN
shampooiné,ADJ
shampouiné,ADJ
shipchandleur,NOUN
shogoun,NOUN
shogounal,ADJ
shogounat,NOUN
shooté,ADJ
shorté,ADJ
showbizness,NOUN
shunté,ADJ
sidéré,ADJ
sifflé,ADJ
siffloté,ADJ
siglé,ADJ
signalé,ADJ
signalisé,ADJ
signé,ADJ
signifié,ADJ
silhouetté,ADJ
silicatisé,ADJ
siliconé,ADJ
sillonné,ADJ
silve,NOUN
similisé,ADJ
simplifié,ADJ
simulé,ADJ
singé,ADJ
singularisé,ADJ
sinisé,ADJ
siphonné,ADJ
siroco,NOUN
siroté,ADJ
sis,ADJ
situé,ADJ
skippeur,NOUN
slavisé,ADJ
slicé,ADJ
smashé,ADJ
smillé,ADJ
snif,INTJ
snifer,VERB
snifé,ADJ
snifeur,NOUN
sniffé,ADJ
snipeur,NOUN
snobé,ADJ
sociabilisé,ADJ
socialisé,ADJ
sodomisé,ADJ
soigné,ADJ
soixante-et-onzième,NOUN
soixante-et-onzième,ADJ
soixante-et-unième,NOUN
soixante-et-unième,ADJ
solarisé,ADJ
soldé,ADJ
solennisé,ADJ
solfié,ADJ
solidarisé,ADJ
solidifié,ADJ
sollicité,ADJ
solmisé,ADJ
solubilisé,ADJ
solutionné,ADJ
solvabilisé,ADJ
solvaté,ADJ
somatisé,ADJ
sommé,ADJ
sonné,ADJ
sonorisé,ADJ
sophistiqué,ADJ
sorgo,NOUN
sorti,ADJ
sot-l’y-laisse,NOUN
soubattu,ADJ
soucheté,ADJ
souchevé,ADJ
souchong,NOUN
soucié,ADJ
soudé,ADJ
soudoyé,ADJ
souffert,ADJ
souffleté,ADJ
soufré,ADJ
souhaité,ADJ
souillé,ADJ
soulagé,ADJ
souler,VERB
soulé,ADJ
soûlé,ADJ
soulevé,ADJ
souligné,ADJ
soumissionné,ADJ
soupçonné,ADJ
soupesé,ADJ
soupiré,ADJ
souqué,ADJ
sourcé,ADJ
sourdiné,ADJ
sous-alimenté,ADJ
sous-collection,NOUN
sous-employé,ADJ
sous-estimé,ADJ
sous-évalué,ADJ
sous-exploité,ADJ
sous-exposé,ADJ
sous-financé,ADJ
sous-informé,ADJ
sous-investi,ADJ
sous-loué,ADJ
sous-payé,ADJ
sous-rémunéré,ADJ
sous-stade,NOUN
sous-tendu,ADJ
sous-titré,ADJ
sous-traité,ADJ
sous-utilisé,ADJ
souscrit,ADJ
soustrait,ADJ
soutaché,ADJ
soutasse,NOUN
soutenu,ADJ
soutiré,ADJ
souventefois,ADV
souvenu,ADJ
soviétisé,ADJ
spammé,ADJ
spathifié,ADJ
spatialisé,ADJ
speakeur,NOUN
spécialisé,ADJ
spécifié,ADJ
spéculos,NOUN
speedé,ADJ
sphacélé,ADJ
spinabifida,NOUN
spinaventosa,NOUN
spiritualisé,ADJ
spitté,ADJ
splitté,ADJ
spoileur,NOUN
spolié,ADJ
sponsorisé,ADJ
squatté,ADJ
squattérisé,ADJ
squeezé,ADJ
squirre,NOUN
squirreux,ADJ
stabilisé,ADJ
staffé,ADJ
stalinisé,ADJ
standardisé,ADJ
standby,NOUN
standby,ADJ
standup,NOUN
star-système,NOUN
starifié,ADJ
starisé,ADJ
staté,ADJ
statué,ADJ
statufié,ADJ
statuquo,NOUN
status,NOUN
stayeur,NOUN
steenbok,NOUN
sténographié,ADJ
sténotypé,ADJ
steppeur,NOUN
stéré,ADJ
stéréotypé,ADJ
stérilisé,ADJ
stigmatisé,ADJ
stimulé,ADJ
stipendié,ADJ
stipulé,ADJ
stocké,ADJ
stoppé,ADJ
strangulé,ADJ
stras,NOUN
stratifié,ADJ
stressé,ADJ
stridulé,ADJ
strié,ADJ
strippé,ADJ
striqué,ADJ
structuré,ADJ
stupéfait,ADJ
stupéfié,ADJ
stuqué,ADJ
stylé,ADJ
stylisé,ADJ
subdélégué,ADJ
subdivisé,ADJ
subduit,ADJ
subi,ADJ
subjectivé,ADJ
subjectivisé,ADJ
subjugué,ADJ
sublimé,ADJ
submergé,ADJ
subodoré,ADJ
suborné,ADJ
subsidié,ADJ
substanté,ADJ
substantivé,ADJ
substitué,ADJ
subsumé,ADJ
subtilisé,ADJ
subventionné,ADJ
subverti,ADJ
sucé,ADJ
suçoté,ADJ
sucré,ADJ
sué,ADJ
suffixé,ADJ
suffoqué,ADJ
suggéré,ADJ
suggestionné,ADJ
suifé,ADJ
suiffé,ADJ
suinté,ADJ
sulfaté,ADJ
sulfité,ADJ
sulfoné,ADJ
sulfuré,ADJ
superfini,ADJ
superjet,NOUN
superposé,ADJ
supervisé,ADJ
supplanté,ADJ
suppléé,ADJ
supplémenté,ADJ
supplié,ADJ
supporté,ADJ
supposé,ADJ
supprimé,ADJ
supputé,ADJ
suradministré,ADJ
surajouté,ADJ
suralimenté,ADJ
surarmé,ADJ
surbaissé,ADJ
surbouché,ADJ
surbrodé,ADJ
surcadencé,ADJ
surchargé,ADJ
surchauffé,ADJ
surclassé,ADJ
surcompensé,ADJ
surcomprimé,ADJ
surconsommé,ADJ
surconstance,NOUN
surcontré,ADJ
surcoté,ADJ
surcreusé,ADJ
surdéterminé,ADJ
surdimensionné,ADJ
surdoré,ADJ
surdosé,ADJ
surédifié,ADJ
surélevé,ADJ
surendetté,ADJ
surentrainer,VERB
surentrainé,ADJ
surentraîné,ADJ
suréquipé,ADJ
surestimé,ADJ
surévalué,ADJ
surexcité,ADJ
surexploité,ADJ
surexposé,ADJ
surexprimé,ADJ
surfacé,ADJ
surfacturé,ADJ
surfilé,ADJ
surfleuri,ADJ
surfrappé,ADJ
surglacé,ADJ
surgreffé,ADJ
surhaussé,ADJ
surimposé,ADJ
surimpressionné,ADJ
suriné,ADJ
surinfecté,ADJ
surinterprété,ADJ
surinvesti,ADJ
surjalé,ADJ
surjeté,ADJ
surjoué,ADJ
surlié,ADJ
surligné,ADJ
surloué,ADJ
surmédiatisé,ADJ
surmédicalisé,ADJ
surmené,ADJ
surmonté,ADJ
surmoulé,ADJ
surnommé,ADJ
surnoté,ADJ
suroxydé,ADJ
surpassé,ADJ
surpayé,ADJ
surpiqué,ADJ
surplombé,ADJ
surpris,ADJ
surproduit,ADJ
surprotégé,ADJ
surréférencé,ADJ
sursaturé,ADJ
sursemé,ADJ
sursoir,VERB
sursollicité,ADJ
sursoufflé,ADJ
surstocké,ADJ
surtaillé,ADJ
surtaxé,ADJ
surtendu,ADJ
surtitré,ADJ
survalorisé,ADJ
surveillé,ADJ
survendu,ADJ
survenu,ADJ
survêtu,ADJ
surviré,ADJ
survolé,ADJ
survolté,ADJ
suscité,ADJ
suscrit,ADJ
suspecté,ADJ
suspendu,ADJ
sustenté,ADJ
susurré,ADJ
suturé,ADJ
swahéli,NOUN
swahéli,ADJ
sweateur,NOUN
syllabé,ADJ
symbolisé,ADJ
symétrisé,ADJ
synchronisé,ADJ
syncopé,ADJ
syndicalisé,ADJ
synthétisé,ADJ
syntonisé,ADJ
systématisé,ADJ
tabassé,ADJ
tabouisé,ADJ
tabulé,ADJ
taché,ADJ
tâché,ADJ
tacheté,ADJ
taclé,ADJ
tactilo-kinesthésique,ADJ
tagetes,NOUN
tagette,NOUN
tagué,ADJ
tailladé,ADJ
taillé,ADJ
taille-ongle,NOUN
taille-racine,NOUN
takeoff,NOUN
talé,ADJ
taliatelle,NOUN
taloché,ADJ
talonné,ADJ
talqué,ADJ
tamarix,NOUN
tambouriné,ADJ
tamisé,ADJ
tamponné,ADJ
tancé,ADJ
tanisé,ADJ
tanné,ADJ
tannisé,ADJ
tantouse,NOUN
tapé,ADJ
tape-à-l’œil,ADJ
tapi,ADJ
tapissé,ADJ
taponné,ADJ
tapoté,ADJ
taqué,ADJ
taquiné,ADJ
tarabiscoté,ADJ
tarabusté,ADJ
taraudé,ADJ
targué,ADJ
tari,ADJ
tarifé,ADJ
tarifié,ADJ
tarlouse,NOUN
tartiné,ADJ
tasé,ADJ
tassé,ADJ
tastevin,NOUN
tâté,ADJ
tatoué,ADJ
taupé,ADJ
tavaïole,NOUN
tavelé,ADJ
taxé,ADJ
taylorisé,ADJ
tchadisé,ADJ
tchipé,ADJ
teaseur,NOUN
technicisé,ADJ
technisé,ADJ
technocratisé,ADJ
teenageur,NOUN
teillé,ADJ
teinté,ADJ
tek,NOUN
téléchargé,ADJ
télécommandé,ADJ
télécopié,ADJ
télédéclaré,ADJ
télédiffusé,ADJ
téléférage,NOUN
téléférique,NOUN
téléférique,ADJ
télégraphié,ADJ
téléguidé,ADJ
télémarkéting,NOUN
télémétré,ADJ
téléopéré,ADJ
téléphoné,ADJ
téléporté,ADJ
télescopé,ADJ
télésnobé,ADJ
télésurveillé,ADJ
télétransmis,ADJ
télétravaillé,ADJ
téléversé,ADJ
télévisé,ADJ
télexé,ADJ
témoigné,ADJ
tempéra,ADJ
tempéra,ADV
tempéré,ADJ
temporalisé,ADJ
temporisé,ADJ
tenaillé,ADJ
tendu,ADJ
tenonné,ADJ
tenté,ADJ
téorbe,NOUN
tercé,ADJ
terminé,ADJ
terni,ADJ
terraformé,ADJ
terrassé,ADJ
terré,ADJ
terreauté,ADJ
terrifié,ADJ
territorialisé,ADJ
terrorisé,ADJ
tersé,ADJ
tertiarisé,ADJ
teseté,ADJ
testé,ADJ
tétanisé,ADJ
tété,ADJ
têtué,ADJ
teufteuf,NOUN
textualisé,ADJ
texturé,ADJ
texturisé,ADJ
théâtralisé,ADJ
thématisé,ADJ
théorisé,ADJ
thermalisé,ADJ
thermoformé,ADJ
thermolaqué,ADJ
thésaurisé,ADJ
tictac,NOUN
tiédi,ADJ
tigré,ADJ
tillé,ADJ
tilté,ADJ
tinté,ADJ
tiraillé,ADJ
tiré,ADJ
tire-bouchonné,ADJ
tire-crin,NOUN
tire-d’aile,ADV
tire-fesse,NOUN
tire-l’œil,NOUN
tirebouchonner,VERB
tirebouchonné,ADJ
tirefond,NOUN
tisané,ADJ
tisé,ADJ
tisonné,ADJ
tissé,ADJ
titillé,ADJ
titré,ADJ
titres-restaurants,NOUN
titrisé,ADJ
toasté,ADJ
tocade,NOUN
togolisé,ADJ
tohubohu,NOUN
toilé,ADJ
toiletté,ADJ
toisé,ADJ
tokenisé,ADJ
toléré,ADJ
tomé,ADJ
tonifié,ADJ
tontiné,ADJ
topicalisé,ADJ
toqué,ADJ
torché,ADJ
torchonné,ADJ
tord-boyau,NOUN
toronné,ADJ
torpillé,ADJ
torréfié,ADJ
torsadé,ADJ
tortillé,ADJ
tortoré,ADJ
totalisé,ADJ
toubabisé,ADJ
touché,ADJ
toué,ADJ
touillé,ADJ
toupillé,ADJ
tourmenté,ADJ
tournassé,ADJ
tourné,ADJ
tourneboulé,ADJ
tout-à-l’égout,NOUN
toutime,NOUN
tracané,ADJ
tracassé,ADJ
tracté,ADJ
tradeur,NOUN
traduit,ADJ
trafiqué,ADJ
trahi,ADJ
trainailler,VERB
trainer,VERB
trainasser,VERB
trainassé,ADJ
traînassé,ADJ
traine,NOUN
trainé,ADJ
traîné,ADJ
traine-buche,NOUN
traine-buisson,NOUN
traine-malheur,NOUN
traine-misère,NOUN
traine-savate,NOUN
traine-semelle,NOUN
traintrain,NOUN
tramé,ADJ
tranché,ADJ
tranchefilé,ADJ
tranquillisé,ADJ
transbahuté,ADJ
transbordé,ADJ
transcendé,ADJ
transcodé,ADJ
transcrit,ADJ
transféré,ADJ
transfiguré,ADJ
transfilé,ADJ
transformé,ADJ
transfusé,ADJ
transgressé,ADJ
transhumé,ADJ
transi,ADJ
transistorisé,ADJ
transité,ADJ
transitionné,ADJ
translaté,ADJ
translittéré,ADJ
transmis,ADJ
transmué,ADJ
transmuté,ADJ
transpercé,ADJ
transpiré,ADJ
transplanté,ADJ
transporté,ADJ
transposé,ADJ
transsubstantié,ADJ
transsudé,ADJ
transvasé,ADJ
transverbéré,ADJ
transvidé,ADJ
trappé,ADJ
travaillé,ADJ
traveling,NOUN
traversé,ADJ
trébuché,ADJ
tréfilé,ADJ
treillagé,ADJ
treillissé,ADJ
trématé,ADJ
trémoussé,ADJ
trempé,ADJ
trémulé,ADJ
trente-et-unième,NOUN
trente-et-unième,ADJ
trépané,ADJ
trépigné,ADJ
tressé,ADJ
treuillé,ADJ
tréviré,ADJ
triangulé,ADJ
triballé,ADJ
tricoté,ADJ
trié,ADJ
trifouillé,ADJ
trillé,ADJ
trimardé,ADJ
trimbalé,ADJ
trimballé,ADJ
trimmeur,NOUN
tringlé,ADJ
trinqueballé,ADJ
tripatouillé,ADJ
tripoté,ADJ
tripous,NOUN
triqué,ADJ
triséqué,ADJ
trissé,ADJ
trituré,ADJ
trole,NOUN
trompé,ADJ
trompe-l’œil,NOUN
trompeté,ADJ
trompété,ADJ
trompéter,VERB
tronché,ADJ
tronçonné,ADJ
tronqué,ADJ
tropicalisé,ADJ
troqué,ADJ
trotté,ADJ
troublé,ADJ
troué,ADJ
troussé,ADJ
troussequiné,ADJ
trouvé,ADJ
truandé,ADJ
trucidé,ADJ
truffé,ADJ
truqué,ADJ
trusquiné,ADJ
trusté,ADJ
tsétsé,NOUN
tsigane,NOUN
tsigane,ADJ
tsointsoin,ADJ
tubé,ADJ
tuberculiné,ADJ
tuberculinisé,ADJ
tuberculisé,ADJ
tué,ADJ
tue-l’amour,NOUN
tufeau,NOUN
tuilé,ADJ
tuméfié,ADJ
turbiné,ADJ
turlupiné,ADJ
turluté,ADJ
tûté,ADJ
tûtelé,ADJ
tuteuré,ADJ
tutie,NOUN
tutoré,ADJ
tutoyé,ADJ
tuyauté,ADJ
tweeté,ADJ
tympanisé,ADJ
typé,ADJ
typisé,ADJ
typographié,ADJ
tyrannisé,ADJ
ulcéré,ADJ
ultrafiltré,ADJ
ultrapétita,NOUN
ululer,VERB
ululement,NOUN
uni,ADJ
unifié,ADJ
uniformisé,ADJ
universalisé,ADJ
upérisé,ADJ
upgradé,ADJ
urbanisé,ADJ
uriné,ADJ
usé,ADJ
usiné,ADJ
usurpé,ADJ
utilisé,ADJ
vacuolisé,ADJ
vadémécum,NOUN
vagué,ADJ
validé,ADJ
valisé,ADJ
vallonné,ADJ
valorisé,ADJ
valousé,ADJ
valsé,ADJ
vampé,ADJ
vampirisé,ADJ
vandalisé,ADJ
vanné,ADJ
vanté,ADJ
vanupied,NOUN
vaporisé,ADJ
vapoté,ADJ
varié,ADJ
varlopé,ADJ
vaseliné,ADJ
vassalisé,ADJ
vatout,NOUN
vau-l’eau,ADV
vautré,ADJ
vectorisé,ADJ
végétalisé,ADJ
véhiculé,ADJ
veillé,ADJ
veiné,ADJ
vélarisé,ADJ
velche,NOUN
velche,ADJ
vêlé,ADJ
vélopousse,NOUN
vélotaxi,NOUN
vendangé,ADJ
vénéré,ADJ
vengé,ADJ
ventilé,ADJ
ventousé,ADJ
venu,ADJ
verbalisé,ADJ
verdi,ADJ
verdunisé,ADJ
vérifié,ADJ
verjuté,ADJ
vermifugé,ADJ
vermillonné,ADJ
vermoulé,ADJ
vermout,NOUN
vernalisé,ADJ
verni,ADJ
vernissé,ADJ
verrouillé,ADJ
vers,NOUN
versé,ADJ
versifié,ADJ
versionné,ADJ
verticalisé,ADJ
véto,NOUN
vêtu,ADJ
vexé,ADJ
viabilisé,ADJ
viandé,ADJ
vibré,ADJ
vicié,ADJ
victimisé,ADJ
vidangé,ADJ
vidé,ADJ
vide-ordure,NOUN
vidéosurveillé,ADJ
vidimé,ADJ
vieilli,ADJ
vigilé,ADJ
vilipendé,ADJ
vinaigré,ADJ
viné,ADJ
vingt-et-unième,NOUN
vingt-et-unième,ADJ
vinifié,ADJ
violacé,ADJ
violé,ADJ
violenté,ADJ
violoné,ADJ
viré,ADJ
virgulé,ADJ
virilisé,ADJ
virolé,ADJ
virtualisé,ADJ
visé,ADJ
visibilisé,ADJ
visigoth,NOUN
visigoth,ADJ
visigothique,ADJ
visionné,ADJ
visité,ADJ
vissé,ADJ
visualisé,ADJ
vitalisé,ADJ
vitaminé,ADJ
vitré,ADJ
vitrifié,ADJ
vitriolé,ADJ
vitupéré,ADJ
vivifié,ADJ
vocalisé,ADJ
vociféré,ADJ
voilé,ADJ
volatilisé,ADJ
volcanisé,ADJ
volé,ADJ
volètement,NOUN
voligé,ADJ
volteface,NOUN
vomi,ADJ
voté,ADJ
voué,ADJ
voulu,ADJ
vousoyer,VERB
vousoiement,NOUN
vousoyé,ADJ
voussoyé,ADJ
voute,NOUN
vouter,VERB
vouté,ADJ
voûté,ADJ
vouvoyé,ADJ
vrillé,ADJ
vue,NOUN
vulcanisé,ADJ
vulganisé,ADJ
vulgarisé,ADJ
vulnérabilisé,ADJ
walkover,NOUN
warranté,ADJ
water,NOUN
wolophisé,ADJ
yéyé,NOUN
yéyé,ADJ
yidiche,NOUN
yidiche,ADJ
yodisé,ADJ
yoyo,NOUN
yponomeute,NOUN
zappé,ADJ
zébré,ADJ
zervé,ADJ
zesté,ADJ
zibé,ADJ
zieuté,ADJ
zigouillé,ADJ
zigué,ADJ
zingué,ADJ
zippé,ADJ
zombifié,ADJ
zoné,ADJ
zoomé,ADJ
zouavé,ADJ
zyeuté,ADJ
zzzz,INTJ
