lemma,udpos,count,distinct_forms
saucisson,NOUN,126443,2
vermoulu,ADJ,126442,4
mafia,NOUN,126430,2
folâtrer,VERB,126414,37
védique,ADJ,126397,2
curatelle,NOUN,126393,2
calibrer,ADJ,126300,4
peureux,NOUN,126292,3
épitre,NOUN,126270,2
flegme,NOUN,126245,2
usinier,NOUN,126237,4
herbeux,ADJ,126231,3
bogie,NOUN,126145,2
enveloppement,NOUN,126118,2
linéament,NOUN,126102,2
herniaire,ADJ,126077,2
herniaire,NOUN,126077,2
émotivité,NOUN,126059,2
expectation,NOUN,126046,2
pneumothorax,NOUN,126007,1
obérer,ADJ,125989,4
diorite,NOUN,125977,2
apathique,ADJ,125966,2
océanographique,ADJ,125900,2
grimaçant,ADJ,125861,4
catéchèse,NOUN,125837,2
binôme,NOUN,125826,2
karstique,ADJ,125806,2
otite,NOUN,125787,2
hydroxyde,NOUN,125772,2
datif,ADJ,125756,4
loutre,NOUN,125743,2
benzoïque,ADJ,125732,2
lithographique,ADJ,125724,2
bourder,VERB,125707,37
trauma,NOUN,125706,2
neurasthénie,NOUN,125690,2
gruau,NOUN,125654,2
pendentif,NOUN,125640,2
enfantillage,NOUN,125627,2
extrapoler,VERB,125606,36
couvée,NOUN,125566,2
centupler,VERB,125537,36
grouillant,ADJ,125528,4
ides,NOUN,125522,1
suscription,NOUN,125522,2
éventrer,ADJ,125517,4
réinvestir,VERB,125487,29
précolonial,ADJ,125480,4
surexciter,VERB,125457,36
argumentaire,NOUN,125425,2
faucheur,NOUN,125410,4
suffoquer,VERB,125410,36
apurement,NOUN,125393,2
boa,NOUN,125370,2
mucilagineux,ADJ,125362,3
copartageant,NOUN,125362,4
interrègne,NOUN,125357,2
garrot,NOUN,125349,2
désenchanter,ADJ,125315,4
ostéite,NOUN,125298,2
quadrupler,ADJ,125287,4
vaporiser,VERB,125282,36
lymphoïde,ADJ,125250,2
stomate,NOUN,125245,2
prénatal,ADJ,125223,4
révulsif,ADJ,125222,4
surmoi,NOUN,125209,2
réguler,ADJ,125184,4
herpès,NOUN,125137,1
liard,NOUN,125116,2
ceinturon,NOUN,125051,2
chaton,NOUN,125047,2
lipidique,ADJ,125012,2
vascularisation,NOUN,124999,2
hétérosexuel,NOUN,124987,4
maté,NOUN,124981,2
enkyster,ADJ,124969,4
détremper,ADJ,124915,4
confidentiellement,ADV,124901,1
férir,ADJ,124892,4
évidement,NOUN,124862,2
gazier,NOUN,124820,4
irréligieux,ADJ,124815,3
feldspathique,ADJ,124780,2
malicieusement,ADV,124768,1
rétribuer,VERB,124768,36
suffragant,ADJ,124765,4
évolutionnisme,NOUN,124742,2
téléviseur,NOUN,124701,2
granulométrie,NOUN,124674,2
reformer,ADJ,124600,4
concordataire,ADJ,124581,2
sécuriser,VERB,124556,36
aloès,NOUN,124545,1
carrer,VERB,124497,36
courtiser,VERB,124487,36
radoub,NOUN,124477,2
rutilant,ADJ,124406,4
recel,NOUN,124393,2
fart,NOUN,124384,2
fortin,NOUN,124377,2
ombrelle,NOUN,124368,2
accompagnateur,NOUN,124368,4
guérillero,NOUN,124361,2
navigant,ADJ,124360,4
eschare,NOUN,124360,2
déchiffrer,ADJ,124353,4
largo,NOUN,124343,2
vasque,NOUN,124324,2
tintement,NOUN,124255,2
strasbourgeois,NOUN,124247,3
médius,NOUN,124197,1
théodicée,NOUN,124190,2
brouhaha,NOUN,124189,2
soucoupe,NOUN,124181,2
débusquer,VERB,124146,36
landwehr,NOUN,124123,2
hère,NOUN,124085,2
fane,NOUN,124063,2
exhumation,NOUN,124050,2
fleuriste,NOUN,123997,2
socialité,NOUN,123991,2
voracité,NOUN,123962,2
gondoler,VERB,123960,36
confidentialité,NOUN,123939,2
flibustier,NOUN,123912,2
adoucissant,ADJ,123895,4
spiritisme,NOUN,123855,2
macérer,VERB,123843,47
coucou,NOUN,123834,2
contacter,ADJ,123831,4
hémolytique,ADJ,123782,2
condiment,NOUN,123742,2
portraitiste,NOUN,123736,2
mugir,VERB,123719,29
scléreux,ADJ,123691,3
déambuler,VERB,123683,36
panacher,ADJ,123673,4
trépidation,NOUN,123673,2
rationaliser,ADJ,123664,4
glomérule,NOUN,123651,2
tamiser,ADJ,123636,4
débourser,VERB,123603,36
bactéricide,ADJ,123519,2
bactéricide,NOUN,123519,2
punaiser,VERB,123422,36
féminisation,NOUN,123418,2
thaï,NOUN,123396,4
pourchasser,ADJ,123395,4
pourchassé,NOUN,123395,4
métrite,NOUN,123359,2
innocemment,ADV,123353,1
léproserie,NOUN,123340,2
amylacé,ADJ,123331,4
vesce,NOUN,123324,2
hargneux,ADJ,123295,3
binage,NOUN,123262,2
darwinien,NOUN,123228,4
divinement,ADV,123219,1
assourdissant,ADJ,123196,4
artistement,ADV,123191,1
motivant,ADJ,123190,4
aberrer,VERB,123186,37
cyanoser,VERB,123185,36
chauvin,NOUN,123134,4
contretemps,NOUN,123110,1
réflexivité,NOUN,123093,2
brûlot,NOUN,123088,2
discernable,ADJ,123083,2
brindille,NOUN,123078,2
gap,NOUN,123078,2
turquoise,NOUN,123068,2
truquer,ADJ,123020,4
majestueusement,ADV,123014,1
volumétrique,ADJ,123008,2
électrotechnique,ADJ,123001,2
électrotechnique,NOUN,123001,2
périhélie,ADJ,122991,2
périhélie,NOUN,122991,2
surgissant,ADJ,122986,4
enfiler,ADJ,122983,4
pivotant,ADJ,122971,4
intertropical,ADJ,122970,4
bave,NOUN,122963,2
literie,NOUN,122958,2
estimateur,NOUN,122932,4
branlant,NOUN,122923,4
gâcher,ADJ,122878,4
effronterie,NOUN,122823,2
alfa,NOUN,122821,2
provenir,ADJ,122800,4
nocivité,NOUN,122800,2
quantifier,ADJ,122784,4
désemparer,VERB,122775,36
bâbord,NOUN,122763,2
rétrogradation,NOUN,122744,2
mésentente,NOUN,122725,2
cosmogonique,ADJ,122724,2
cinématographe,NOUN,122724,2
hémistiche,NOUN,122676,2
déconsidérer,VERB,122670,47
volontariat,NOUN,122633,2
vertement,ADV,122629,1
batellerie,NOUN,122620,2
citronnier,NOUN,122583,2
punaise,NOUN,122560,2
taupe,ADJ,122543,1
réactivation,NOUN,122510,2
pepsine,NOUN,122487,2
patio,NOUN,122443,2
bégayer,VERB,122415,50
équarrir,ADJ,122410,4
accoutrement,NOUN,122404,2
rameux,ADJ,122397,3
inégalé,ADJ,122391,4
endocardite,NOUN,122385,2
ioniser,ADJ,122370,4
graffiti,NOUN,122343,2
lemme,NOUN,122338,2
assaisonner,ADJ,122314,4
mauresque,NOUN,122301,2
derviche,NOUN,122292,2
empocher,VERB,122289,36
sevrer,ADJ,122268,4
pantin,NOUN,122263,2
aliter,ADJ,122257,4
alité,NOUN,122257,4
berce,NOUN,122242,2
allusif,ADJ,122190,4
dynamiser,VERB,122162,36
victorien,NOUN,122158,4
monopolistique,ADJ,122157,2
trachome,NOUN,122105,2
duite,NOUN,122083,2
rétroaction,NOUN,122057,2
speed,NOUN,122044,2
bavure,NOUN,122042,2
dialyser,VERB,122019,36
immun,ADJ,122015,4
sébacé,ADJ,122013,4
déshabiller,ADJ,122012,4
caleçon,NOUN,121978,2
caraïbe,NOUN,121952,2
émailler,VERB,121946,36
pharmacologique,ADJ,121909,2
appli,NOUN,121884,2
mildiou,NOUN,121864,2
éconduire,VERB,121851,36
scarification,NOUN,121841,2
machiavélique,ADJ,121833,2
puritanisme,NOUN,121818,2
accepteur,NOUN,121802,2
tortionnaire,NOUN,121800,2
océanien,NOUN,121776,4
musette,NOUN,121730,2
renouer,ADJ,121688,4
plastron,NOUN,121653,2
débrider,ADJ,121649,4
wilaya,NOUN,121643,2
infectant,ADJ,121617,4
guyanais,NOUN,121606,3
reformuler,VERB,121595,36
lascif,ADJ,121585,4
fonctionnaliste,NOUN,121577,2
cactus,NOUN,121549,1
politologue,NOUN,121533,2
œdémateux,ADJ,121518,3
filage,NOUN,121490,2
lumen,NOUN,121487,44
décocher,VERB,121467,36
nébulosité,NOUN,121455,2
léviter,VERB,121442,37
grelotter,VERB,121425,37
pourceau,NOUN,121369,2
repeupler,VERB,121364,36
estudiantin,ADJ,121357,4
mémorialiste,NOUN,121346,2
chamane,NOUN,121345,2
arbustif,ADJ,121341,4
compiler,ADJ,121338,4
pileux,NOUN,121301,3
bonus,NOUN,121285,1
essaimage,NOUN,121268,2
semeur,NOUN,121246,4
sensualiste,NOUN,121212,2
chérif,NOUN,121199,2
mature,ADJ,121145,2
climatologie,NOUN,121113,2
salicylique,ADJ,121110,2
rassir,VERB,121097,29
copyright,NOUN,121087,2
sectarisme,NOUN,121050,2
gémir,ADJ,121043,4
boche,NOUN,121031,2
fredonner,VERB,121029,36
cyanose,NOUN,121008,2
noyade,NOUN,121006,2
totémique,ADJ,120956,2
arthritique,ADJ,120926,2
infus,ADJ,120920,3
atterrer,ADJ,120919,4
motet,NOUN,120914,2
tribunat,NOUN,120816,2
volière,NOUN,120815,2
phrygien,NOUN,120811,4
chanceux,NOUN,120808,3
traumatisant,ADJ,120753,4
démiurge,NOUN,120730,2
télématique,NOUN,120729,2
structurellement,ADV,120728,1
simulateur,NOUN,120707,4
monteur,NOUN,120694,4
déclamatoire,ADJ,120693,2
pompeusement,ADV,120681,1
motorisation,NOUN,120648,2
serrement,NOUN,120617,2
sketch,NOUN,120598,3
fjord,NOUN,120592,2
repaitre,VERB,120566,36
idiopathique,ADJ,120563,2
polymérisation,NOUN,120557,2
pope,NOUN,120557,2
chofer,VERB,120528,36
neutralisant,ADJ,120514,4
granulométrique,ADJ,120491,2
inintelligent,ADJ,120464,4
élaguer,VERB,120460,36
galion,NOUN,120414,2
perforateur,NOUN,120407,4
compacité,NOUN,120268,2
dépeuplement,NOUN,120240,2
étourdissant,ADJ,120232,4
fondamentaliste,NOUN,120222,2
comparatiste,NOUN,120207,2
background,NOUN,120193,2
facétie,NOUN,120191,2
pharaonique,ADJ,120155,2
bastide,NOUN,120139,2
millionième,NOUN,120124,2
connaissable,ADJ,120116,2
impudique,ADJ,120084,2
menotter,VERB,120067,36
hagiographique,ADJ,120036,2
lapider,VERB,120025,36
frimer,VERB,120012,36
aviaire,ADJ,119957,2
auréoler,ADJ,119952,4
cursif,ADJ,119951,4
ressaisir,ADJ,119942,4
badinage,NOUN,119917,2
odyssée,NOUN,119915,2
enfilade,NOUN,119878,2
lainage,NOUN,119865,2
grattage,NOUN,119827,2
répertorier,VERB,119793,36
saccharine,NOUN,119732,2
comminatoire,ADJ,119720,2
décri,NOUN,119719,2
caractériel,NOUN,119704,4
boycottage,NOUN,119685,2
saignement,NOUN,119681,2
hypnotiser,ADJ,119679,4
clearing,NOUN,119673,2
piter,VERB,119669,37
bercail,NOUN,119646,1
reproductible,ADJ,119625,2
architrave,NOUN,119621,2
fournée,NOUN,119602,2
chignon,NOUN,119598,2
tentaculaire,ADJ,119591,2
maestro,NOUN,119561,2
wagonnet,NOUN,119552,2
rengagement,NOUN,119536,2
fulminant,ADJ,119505,4
exhaler,ADJ,119488,4
gazomètre,NOUN,119485,2
fangeux,ADJ,119477,3
pneumocoque,NOUN,119469,2
séparatisme,NOUN,119459,2
anticommunisme,NOUN,119450,2
bafouer,VERB,119432,36
carier,ADJ,119416,4
mollasse,NOUN,119388,2
frugalité,NOUN,119386,2
diaphragmatique,ADJ,119382,2
réchaud,NOUN,119362,2
intoxiquer,ADJ,119349,4
intoxiqué,NOUN,119349,4
éponyme,ADJ,119338,2
manichéisme,NOUN,119338,2
treille,NOUN,119310,2
morbifique,ADJ,119281,2
désœuvrement,NOUN,119256,2
sureau,NOUN,119256,2
incruster,VERB,119238,36
phonographe,NOUN,119233,2
hilarité,NOUN,119210,2
coléoptère,ADJ,119193,2
perler,ADJ,119193,4
coléoptère,NOUN,119193,2
banquise,NOUN,119177,2
engendrement,NOUN,119146,2
autoportrait,NOUN,119133,2
réexaminer,VERB,119123,36
espionner,VERB,119053,36
envoûtement,NOUN,119039,2
flottage,NOUN,119022,2
centurion,NOUN,118978,2
inspecter,ADJ,118969,4
refleurir,VERB,118969,29
rocaille,NOUN,118967,2
ectoderme,NOUN,118952,2
rebaptiser,ADJ,118950,4
laxisme,NOUN,118937,2
slovène,NOUN,118937,2
képi,NOUN,118928,2
immensément,ADV,118927,1
dénudation,NOUN,118912,2
déracinement,NOUN,118911,2
bêtement,ADV,118893,1
défoncer,VERB,118887,36
vassalité,NOUN,118869,2
puanteur,NOUN,118851,2
disjoncteur,NOUN,118814,2
étatisme,NOUN,118799,2
victuaille,NOUN,118782,2
dénouer,ADJ,118766,4
apicole,ADJ,118752,2
réexamen,NOUN,118726,2
hanneton,NOUN,118707,2
épidémiologie,NOUN,118701,2
bondissant,ADJ,118682,4
menotte,NOUN,118624,2
larder,VERB,118620,36
dérouter,ADJ,118588,4
pétillant,ADJ,118574,4
dialecticien,NOUN,118552,4
râper,VERB,118534,36
échafauder,VERB,118460,36
fabliau,NOUN,118451,2
frondaison,NOUN,118442,2
preste,ADJ,118432,2
décrypter,VERB,118408,36
lévite,NOUN,118407,2
professionnellement,ADV,118389,1
débander,VERB,118383,36
tarte,ADJ,118363,2
tarte,NOUN,118363,2
pulvérisateur,NOUN,118313,2
malique,ADJ,118299,2
exérèse,NOUN,118284,2
métropolite,NOUN,118266,2
chorégraphique,ADJ,118260,2
aérosol,NOUN,118239,2
entrecroisement,NOUN,118211,2
chiquer,VERB,118198,36
poudrer,ADJ,118195,4
astrologique,ADJ,118168,2
charriage,NOUN,118117,2
turbo,NOUN,118111,2
cornette,NOUN,118048,2
spoliateur,NOUN,118002,4
chatouiller,VERB,118000,36
codébiteur,NOUN,117989,4
arbalète,NOUN,117957,2
dégénératif,ADJ,117954,4
masquant,ADJ,117930,4
gingival,ADJ,117924,4
vigile,NOUN,117883,2
encenser,VERB,117874,36
quadriller,ADJ,117859,4
marteler,ADJ,117856,4
scélératesse,NOUN,117835,2
prédictif,ADJ,117817,4
mamelonner,ADJ,117807,4
brunir,ADJ,117789,4
réorienter,VERB,117768,36
clinquant,ADJ,117761,4
programmatique,ADJ,117755,2
vocifération,NOUN,117731,2
sélecter,VERB,117677,36
informaticien,NOUN,117668,4
diviniser,VERB,117630,36
carrossable,ADJ,117613,2
essaimer,VERB,117588,36
agresser,ADJ,117587,4
javanais,NOUN,117575,3
éthanol,NOUN,117566,2
patronymique,ADJ,117542,2
collapsus,NOUN,117538,1
profiteur,NOUN,117527,4
mesquinerie,NOUN,117508,2
continûment,ADV,117492,1
innover,ADJ,117444,4
patristique,ADJ,117430,2
patristique,NOUN,117430,2
éosinophile,ADJ,117406,2
entomologique,ADJ,117362,2
landais,NOUN,117327,3
recomposer,ADJ,117322,4
schématisation,NOUN,117320,2
muer,ADJ,117298,4
coudoyer,VERB,117287,36
poly,NOUN,117280,2
cannibalisme,NOUN,117264,2
purée,NOUN,117263,2
riziculture,NOUN,117243,2
veiner,ADJ,117233,4
pylorique,ADJ,117204,2
sournoisement,ADV,117181,1
encrier,NOUN,117156,2
amortisseur,ADJ,117155,4
solidariser,VERB,117139,36
poncif,NOUN,117127,2
modulaire,ADJ,117124,2
cisalpin,ADJ,117113,4
sanskrit,ADJ,117106,4
commodore,NOUN,117102,2
calendes,NOUN,117066,1
azurer,ADJ,117058,4
malaisément,ADV,117049,1
grumeau,NOUN,117043,2
kolkhozien,NOUN,117032,4
exhausser,VERB,117032,36
fatuité,NOUN,116988,2
réescompter,VERB,116979,36
foisonnant,ADJ,116975,4
molasse,NOUN,116947,2
humanisation,NOUN,116919,2
exemplum,NOUN,116913,3
morphologiquement,ADV,116901,1
rochet,NOUN,116860,2
impromptu,ADJ,116851,4
lyse,NOUN,116840,2
biochimie,NOUN,116839,2
finaliser,ADJ,116833,4
germanisme,NOUN,116804,2
fèces,NOUN,116796,1
pygmée,NOUN,116762,2
amortisseur,NOUN,116741,2
asymptotique,ADJ,116736,2
assomption,NOUN,116724,2
neural,ADJ,116704,4
banaliser,ADJ,116700,4
copiner,VERB,116681,37
photosynthèse,NOUN,116655,2
miséreux,NOUN,116650,3
madrigal,NOUN,116649,2
manouvrier,NOUN,116646,4
rigorisme,NOUN,116635,2
iceberg,NOUN,116628,2
lapis,NOUN,116602,1
barrette,NOUN,116575,2
ductile,ADJ,116572,2
cercler,ADJ,116562,4
cétacé,NOUN,116557,2
défendable,ADJ,116555,2
gnose,NOUN,116547,2
tambourin,NOUN,116537,2
surpeuplement,NOUN,116527,2
audible,ADJ,116489,2
parquer,VERB,116486,36
méchamment,ADV,116465,1
rutiler,VERB,116425,37
lestement,ADV,116423,1
pull,NOUN,116345,2
calcification,NOUN,116329,2
inavouable,ADJ,116300,2
agacement,NOUN,116288,2
brunir,VERB,116281,29
sautiller,VERB,116259,37
échelonnement,NOUN,116254,2
penne,NOUN,116246,2
existentialiste,NOUN,116218,2
maculer,ADJ,116182,4
sinécure,NOUN,116173,2
cigogne,NOUN,116166,2
dénicher,VERB,116164,36
saisissement,NOUN,116148,2
passagèrement,ADV,116142,1
pétrification,NOUN,116134,2
transgresser,ADJ,116128,4
surnageant,ADJ,116110,4
agioteur,NOUN,116096,4
naphte,NOUN,116091,2
macrophage,ADJ,116090,2
macrophage,NOUN,116090,2
carat,NOUN,116082,2
doubleau,NOUN,116074,2
translatif,NOUN,116067,2
valvulaire,ADJ,115993,2
revaloriser,VERB,115965,36
porcin,NOUN,115944,2
conserverie,NOUN,115914,2
hobereau,NOUN,115888,2
radicaliser,VERB,115834,36
jabot,NOUN,115830,2
exciser,VERB,115804,36
martyriser,ADJ,115785,4
criticisme,NOUN,115785,2
carry,NOUN,115766,2
briqueterie,NOUN,115747,2
agrémenter,VERB,115739,36
commissionner,ADJ,115710,4
démobiliser,ADJ,115703,4
connoter,VERB,115688,36
turbo,ADJ,115672,1
cogestion,NOUN,115671,2
débours,NOUN,115656,1
abstraitement,ADV,115633,1
chevauchant,ADJ,115622,4
dialyse,NOUN,115622,2
maoïste,NOUN,115620,2
amollir,ADJ,115619,4
pituitaire,ADJ,115615,2
osmique,ADJ,115593,2
superposable,ADJ,115569,2
kantisme,NOUN,115555,2
fragiliser,ADJ,115538,4
olim,NOUN,115536,2
copine,NOUN,115510,2
résolutif,ADJ,115502,4
théisme,NOUN,115483,2
préfabriqué,NOUN,115478,2
pyriteux,ADJ,115463,3
clochard,NOUN,115449,4
scénariste,NOUN,115415,2
sophistication,NOUN,115414,2
coupage,NOUN,115405,2
dramatiser,VERB,115387,36
capitaliser,VERB,115367,36
supputation,NOUN,115350,2
juguler,VERB,115333,36
lithiase,NOUN,115330,2
centésimal,ADJ,115324,4
cholédoque,ADJ,115322,2
bibliographe,NOUN,115293,2
consignataire,NOUN,115275,2
inconsistance,NOUN,115272,2
crûment,ADV,115264,1
waters,NOUN,115249,1
contrefacteur,NOUN,115244,4
atrium,NOUN,115231,2
rand,NOUN,115191,2
dépliant,NOUN,115186,4
gallicanisme,NOUN,115143,2
enjouement,NOUN,115137,2
longer,ADJ,115135,4
gin,NOUN,115090,2
skin,NOUN,115058,2
habiliter,VERB,115036,36
empilement,NOUN,115022,2
mécréant,NOUN,115014,4
épandre,VERB,115010,36
intellectualiste,NOUN,115000,2
puisqu,SCONJ,114994,1
carmer,VERB,114972,36
trachéal,ADJ,114970,4
envenimer,ADJ,114954,4
coupeller,VERB,114943,36
inhumer,VERB,114915,36
préfacer,ADJ,114910,4
empâtement,NOUN,114881,2
éplucher,VERB,114881,36
crétois,NOUN,114878,3
empoisonneur,NOUN,114866,4
paranoïa,NOUN,114865,2
paranoïer,VERB,114865,37
ciguë,NOUN,114861,2
aga,NOUN,114856,2
formatif,ADJ,114831,4
bramer,VERB,114791,37
prédécéder,ADJ,114788,4
prédécédé,NOUN,114788,4
vésiculeux,ADJ,114771,3
consommable,ADJ,114768,2
consommable,NOUN,114768,2
fluage,NOUN,114709,2
fidéicommis,NOUN,114663,1
embêter,VERB,114662,36
jésus,NOUN,114643,1
décodage,NOUN,114616,2
partance,NOUN,114614,2
reconvertir,VERB,114592,29
surhomme,NOUN,114576,2
surplombant,ADJ,114573,4
baptiste,NOUN,114566,2
carme,NOUN,114548,2
concombre,NOUN,114539,2
radiologie,NOUN,114539,2
stylisation,NOUN,114533,2
houpper,VERB,114500,36
expressionniste,NOUN,114499,2
finaliste,NOUN,114495,2
contempteur,NOUN,114483,4
précession,NOUN,114462,2
amazonien,ADJ,114444,4
respectabilité,NOUN,114444,2
boîtier,NOUN,114422,2
pointeur,NOUN,114420,4
franger,ADJ,114398,4
idiotie,NOUN,114374,2
concentrationnaire,ADJ,114368,2
gondole,NOUN,114365,2
pourprer,ADJ,114353,4
inexploité,ADJ,114352,4
égoutter,VERB,114327,36
interjection,NOUN,114305,2
immunologique,ADJ,114303,2
famé,ADJ,114301,4
épistémique,ADJ,114292,2
élevon,NOUN,114291,2
crispation,NOUN,114287,2
houppe,NOUN,114287,2
designer,NOUN,114280,2
institutionnaliser,VERB,114275,36
palefrenier,NOUN,114263,4
révisionnisme,NOUN,114248,2
mélanésien,NOUN,114248,4
irréalité,NOUN,114193,2
pornographique,ADJ,114192,2
myrte,NOUN,114177,2
tremblé,ADJ,114176,4
braconnier,NOUN,114172,4
encorbellement,NOUN,114154,2
implorant,ADJ,114149,4
économiser,ADJ,114148,4
trachyte,NOUN,114130,2
tâtonnant,ADJ,114082,4
tentateur,NOUN,114066,4
scientificité,NOUN,114060,2
monachisme,NOUN,114055,2
batracien,NOUN,114055,4
mercantilisme,NOUN,114054,2
désincarner,ADJ,114051,4
pornographie,NOUN,114046,2
autoclave,ADJ,114020,2
autoclave,NOUN,114020,2
euthanasier,VERB,113992,36
abrasion,NOUN,113967,2
traceur,NOUN,113960,4
tondre,ADJ,113959,4
tondu,NOUN,113959,4
musquer,ADJ,113944,4
octogonal,ADJ,113942,4
tram,NOUN,113933,2
bolcheviste,NOUN,113927,2
émancipateur,NOUN,113921,4
ondulant,ADJ,113905,4
darder,VERB,113899,36
interversion,NOUN,113892,2
fongueux,ADJ,113867,3
harnachement,NOUN,113856,2
dionysiaque,ADJ,113832,2
orga,NOUN,113817,2
trachéotomie,NOUN,113816,2
spectroscope,NOUN,113783,2
embouteillage,NOUN,113773,2
astringent,NOUN,113772,2
logeur,NOUN,113716,4
illustrateur,NOUN,113699,4
gangrener,ADJ,113627,4
rechigner,VERB,113598,37
agora,NOUN,113534,2
urétral,ADJ,113528,4
sertir,ADJ,113521,4
exanthème,NOUN,113516,2
catalyse,NOUN,113502,2
minable,NOUN,113493,2
démontable,ADJ,113445,2
postcolonial,ADJ,113427,4
neuronal,ADJ,113416,4
jubé,NOUN,113397,2
verticille,NOUN,113391,2
bonder,ADJ,113363,4
shunt,NOUN,113362,2
orchidée,NOUN,113358,2
gastronomique,ADJ,113332,2
réinterprétation,NOUN,113329,2
brimade,NOUN,113306,2
pelisse,NOUN,113303,2
préscolaire,ADJ,113296,2
niçois,NOUN,113280,3
déphasage,NOUN,113227,2
guidon,NOUN,113194,2
aquitain,NOUN,113183,4
agglutinant,NOUN,113160,4
adaptable,ADJ,113152,2
élancement,NOUN,113148,2
purin,NOUN,113044,2
aréole,NOUN,113038,2
mouchard,NOUN,113030,4
asséner,VERB,113030,47
soluté,NOUN,113026,2
inapproprié,ADJ,112982,4
exostose,NOUN,112972,2
raviver,ADJ,112961,4
oursin,NOUN,112958,2
sporange,NOUN,112939,2
gaminer,VERB,112931,37
mévente,NOUN,112924,2
raffermir,ADJ,112920,4
émersion,NOUN,112900,2
témérairement,ADV,112895,1
paraphe,NOUN,112878,2
numéral,ADJ,112866,4
ressurgir,VERB,112863,30
guêtre,NOUN,112855,2
guêtrer,VERB,112855,36
halieutique,ADJ,112850,2
destroyer,NOUN,112844,2
clientélisme,NOUN,112791,2
photométrique,ADJ,112784,2
surestimer,ADJ,112773,4
probatoire,ADJ,112749,2
chiche,ADJ,112706,2
paulinien,ADJ,112676,4
rustre,ADJ,112635,2
rustre,NOUN,112635,2
eschatologie,NOUN,112634,2
artichaut,NOUN,112629,2
fâcheusement,ADV,112604,1
documentaliste,NOUN,112594,2
blanchissage,NOUN,112585,2
tinctorial,ADJ,112561,4
extorquer,ADJ,112538,4
scarabée,NOUN,112533,2
coulage,NOUN,112524,2
copule,NOUN,112509,2
facturation,NOUN,112506,2
repenser,ADJ,112499,4
fumeux,ADJ,112498,3
accordéon,NOUN,112481,2
hématoxyline,NOUN,112477,2
hyperplasie,NOUN,112473,2
désinvolte,ADJ,112433,2
bambin,NOUN,112336,4
lods,NOUN,112330,1
bredouiller,VERB,112320,36
moulinet,NOUN,112317,2
susnommé,NOUN,112296,4
gagiste,NOUN,112155,2
décrochement,NOUN,112145,2
conspirer,ADJ,112124,4
garenne,NOUN,112124,2
féodalisme,NOUN,112118,2
apolitique,ADJ,112106,2
parachutage,NOUN,112094,2
brassard,NOUN,112068,2
poitrail,NOUN,112026,2
